month,node,pred,ci_lower,ci_upper
2026-05-01,CA,2087.22900390625,1531.197265625,2643.2607421875
2026-05-01,CAPTCHA,2.7865824699401855,0.47919392585754395,5.093971252441406
2026-05-01,CFI,93.62039947509766,55.254825592041016,131.98597717285156
2026-05-01,CP,824.8978271484375,508.8321533203125,1140.9635009765625
2026-05-01,CR,1508.546875,946.1760864257812,2070.917724609375
2026-05-01,CS,1073.79248046875,724.409912109375,1423.175048828125
2026-05-01,DA,1003.0672607421875,677.6264038085938,1328.508056640625
2026-05-01,DAS,298.15716552734375,192.9303436279297,403.38397216796875
2026-05-01,DB,1456.8167724609375,1047.951416015625,1865.68212890625
2026-05-01,DBI,107.46712493896484,76.81060028076172,138.12364196777344
2026-05-01,DD,214.93531799316406,119.63591766357422,310.2347106933594
2026-05-01,DLD,45.101627349853516,27.222871780395508,62.980384826660156
2026-05-01,DLP,56.45634078979492,36.733978271484375,76.17870330810547
2026-05-01,DLT,35.673828125,21.51738166809082,49.83027648925781
2026-05-01,DM,615.0474243164062,414.98883056640625,815.1060180664062
2026-05-01,DNSSEC,2.2681984901428223,0.689237117767334,3.8471598625183105
2026-05-01,DP,283.1109924316406,187.77615356445312,378.4458312988281
2026-05-01,DR,713.7889404296875,526.9404907226562,900.6373901367188
2026-05-01,DRM,45.057064056396484,27.104820251464844,63.009307861328125
2026-05-01,DS,388.32757568359375,263.5459289550781,513.1092529296875
2026-05-01,DT,300.4876708984375,185.83743286132812,415.1379089355469
2026-05-01,DW,186.00848388671875,120.88998413085938,251.12698364257812
2026-05-01,FIM,38.329322814941406,25.344600677490234,51.31404495239258
2026-05-01,FV,110.42113494873047,78.25422668457031,142.58804321289062
2026-05-01,GA,991.1075439453125,694.1021118164062,1288.113037109375
2026-05-01,GM,321.7370300292969,203.63279724121094,439.84124755859375
2026-05-01,GT,164.36627197265625,105.35131072998047,223.3812255859375
2026-05-01,HG,533.2327270507812,342.1842041015625,724.28125
2026-05-01,HP,258.740234375,155.22628784179688,362.2541809082031
2026-05-01,Https,1520.55126953125,931.3839111328125,2109.71875
2026-05-01,IBE,7.976253986358643,3.0023856163024902,12.950122833251953
2026-05-01,IDS/IPS,1.908488392829895,0.26415717601776123,3.5528197288513184
2026-05-01,IR,2049.57177734375,1386.48095703125,2712.66259765625
2026-05-01,IdM,32.66285705566406,11.500679016113281,53.825035095214844
2026-05-01,KD,227.04345703125,152.83621215820312,301.2507019042969
2026-05-01,LD,211.61790466308594,136.5508575439453,286.6849365234375
2026-05-01,LP,344.7694091796875,241.89845275878906,447.640380859375
2026-05-01,MA,2189.092041015625,1729.4326171875,2648.75146484375
2026-05-01,MFA,37.23261642456055,25.449932098388672,49.01530075073242
2026-05-01,ML/DL,7.935313701629639,3.855353832244873,12.015274047851562
2026-05-01,MS,3878.58447265625,2738.73876953125,5018.43017578125
2026-05-01,MTD,37.87391662597656,23.63538360595703,52.112449645996094
2026-05-01,NI,1891.9830322265625,1238.777587890625,2545.1884765625
2026-05-01,NLP/LLM,0.7838723063468933,-0.07758408784866333,1.6453287601470947
2026-05-01,NS,707.6827392578125,444.20751953125,971.157958984375
2026-05-01,OD,138.14010620117188,91.65837097167969,184.62184143066406
2026-05-01,OTP,12.396146774291992,6.644138336181641,18.148155212402344
2026-05-01,PF,290.1478576660156,205.23355102539062,375.0621643066406
2026-05-01,PH,5227.1865234375,3266.7607421875,7187.6123046875
2026-05-01,PKI,15.125075340270996,9.925030708312988,20.325119018554688
2026-05-01,PM,858.6826171875,582.19677734375,1135.16845703125
2026-05-01,PMT,45.87918472290039,32.85835266113281,58.90001678466797
2026-05-01,PP,514.7374877929688,306.746826171875,722.7281494140625
2026-05-01,PSM,168.99998474121094,110.52069854736328,227.47927856445312
2026-05-01,PT,1101.218017578125,689.0340576171875,1513.4019775390625
2026-05-01,PrP,101.29534149169922,55.87287139892578,146.71780395507812
2026-05-01,RA,626.1768188476562,401.515380859375,850.8382568359375
2026-05-01,RC,463.46966552734375,318.55517578125,608.3841552734375
2026-05-01,RL,267.51849365234375,201.07025146484375,333.96673583984375
2026-05-01,RRAM,41.86091232299805,28.557369232177734,55.16445541381836
2026-05-01,SA,692.0623779296875,427.12713623046875,956.9976196289062
2026-05-01,SAT,127.82967376708984,86.1484375,169.5109100341797
2026-05-01,SB,376.2274169921875,243.40980529785156,509.0450439453125
2026-05-01,SBX,3.7334401607513428,1.6745545864105225,5.792325973510742
2026-05-01,SC,681.7723999023438,452.1952209472656,911.349609375
2026-05-01,SCRM,3.06308913230896,1.2720547914505005,4.854123592376709
2026-05-01,SDN,59.06052017211914,35.14033508300781,82.98070526123047
2026-05-01,SHMM,2.056387424468994,-0.5517358779907227,4.664510726928711
2026-05-01,SI,1758.4864501953125,1052.017822265625,2464.955078125
2026-05-01,SIEM,4.587454795837402,1.1827995777130127,7.992110252380371
2026-05-01,SM,429.64569091796875,302.43243408203125,556.8589477539062
2026-05-01,SMF,54.01199722290039,33.021644592285156,75.00234985351562
2026-05-01,SS,0.8581220507621765,-0.3995204567909241,2.115764617919922
2026-05-01,SSL/TLS,1.550119161605835,0.08178246021270752,3.018455982208252
2026-05-01,SSP,1.100094199180603,-0.08414077758789062,2.2843291759490967
2026-05-01,TA,2.100220203399658,0.35193371772766113,3.8485066890716553
2026-05-01,TAI,0.9759448170661926,-0.2074386477470398,2.1593282222747803
2026-05-01,TS,1.250392198562622,0.07751286029815674,2.423271656036377
2026-05-01,UBA,1.4983657598495483,-0.73322594165802,3.7299575805664062
2026-05-01,VA,0.7205091118812561,-0.28156763315200806,1.722585916519165
2026-05-01,VK,2.0625064373016357,0.2531019449234009,3.87191104888916
2026-05-01,VM,1.2182331085205078,0.2670690417289734,2.1693971157073975
2026-05-01,VPN,1.197601556777954,0.14465618133544922,2.250546932220459
2026-05-01,VS,0.9716435670852661,-0.02425438165664673,1.9675414562225342
2026-05-01,ACA,15093.2392578125,9566.953125,20619.525390625
2026-05-01,PH,4967.5556640625,3285.5224609375,6649.5888671875
2026-06-01,Account Hijacking,1.1748239994049072,-0.20346105098724365,2.5531091690063477
2026-06-01,Adversarial Attack,0.658447802066803,-0.440835177898407,1.7577307224273682
2026-06-01,APT,10.840154647827148,4.748247146606445,16.93206214904785
2026-06-01,Backdoor,7.710240840911865,3.0450057983398438,12.375475883483887
2026-06-01,Botnet,0.7358887195587158,-0.6284360885620117,2.1002135276794434
2026-06-01,Brute Force Attack,4.013437747955322,0.43423962593078613,7.5926361083984375
2026-06-01,Cryptojacking,0.5299532413482666,-0.3427964448928833,1.4027029275894165
2026-06-01,DDoS,194.30511474609375,137.81024169921875,250.79998779296875
2026-06-01,Data Poisoning,0.5899812579154968,-0.16018563508987427,1.3401482105255127
2026-06-01,Deepfake,0.5372545719146729,-0.48697519302368164,1.5614843368530273
2026-06-01,Disinformation,0.4889225363731384,-0.25411176681518555,1.2319568395614624
2026-06-01,DNS Spoofing,0.9734637141227722,-0.6439372897148132,2.590864658355713
2026-06-01,Dropper,0.4271914064884186,0.014253854751586914,0.8401289582252502
2026-06-01,Insider Threat,18.43845558166504,3.985279083251953,32.891632080078125
2026-06-01,IoT Device Attack,19.973119735717773,12.339578628540039,27.606660842895508
2026-06-01,Malware,3.1821868419647217,0.6079275608062744,5.75644588470459
2026-06-01,MITM,9.990009307861328,3.6298131942749023,16.350204467773438
2026-06-01,Password Attack,118.77635192871094,70.08219909667969,167.4705047607422
2026-06-01,Phishing,1.6601849794387817,-0.19930768013000488,3.5196776390075684
2026-06-01,Ransomware,0.6427707672119141,-0.3897057771682739,1.675247311592102
2026-06-01,Session Hijacking,1.9786854982376099,-1.0627316236495972,5.020102500915527
2026-06-01,Supply Chain Attack,0.8382068872451782,-0.6271785497665405,2.3035922050476074
2026-06-01,Targeted Attack,0.5707895755767822,-0.3999359607696533,1.5415151119232178
2026-06-01,Trojan,1.0999435186386108,-0.32694029808044434,2.526827335357666
2026-06-01,Vulnerability,2095.23291015625,1276.491943359375,2913.973876953125
2026-06-01,Zero-day,0.5876749753952026,-0.39982372522354126,1.5751736164093018
2026-06-01,3DFR,0.8671319484710693,-0.4418022632598877,2.1760661602020264
2026-06-01,AC,1283.4476318359375,879.9932861328125,1686.9019775390625
2026-06-01,AD,1563.9354248046875,992.8407592773438,2135.030029296875
2026-06-01,AM,764.4488525390625,408.93060302734375,1119.967041015625
2026-06-01,AT,88820.3359375,62415.00390625,115225.671875
2026-06-01,AW,77.86577606201172,50.13465118408203,105.5969009399414
2026-06-01,AdT,30.69054412841797,-13.871540069580078,75.25262451171875
2026-06-01,BBD,54.50160217285156,31.93524169921875,77.06796264648438
2026-06-01,BC,650.3367309570312,395.75958251953125,904.9138793945312
2026-06-01,BH,99.98149108886719,67.67897033691406,132.2840118408203
2026-06-01,BN,246.9506378173828,152.83181762695312,341.0694580078125
2026-06-01,BO,87.62093353271484,54.834747314453125,120.40711975097656
2026-06-01,BT,231.0077667236328,158.85232543945312,303.1632080078125
2026-06-01,CA,2155.22412109375,1571.4930419921875,2738.955078125
2026-06-01,CAPTCHA,1.4409538507461548,-0.6500385999679565,3.5319461822509766
2026-06-01,CFI,96.876953125,57.38661575317383,136.36729431152344
2026-06-01,CP,853.988525390625,526.43212890625,1181.544921875
2026-06-01,CR,1562.6368408203125,989.8209228515625,2135.45263671875
2026-06-01,CS,1109.43017578125,752.16943359375,1466.69091796875
2026-06-01,DA,1038.720458984375,701.9046630859375,1375.5362548828125
2026-06-01,DAS,307.4195251464844,196.9636688232422,417.8753662109375
2026-06-01,DB,1504.249267578125,1079.1038818359375,1929.3946533203125
2026-06-01,DBI,111.0556640625,79.34681701660156,142.76451110839844
2026-06-01,DD,222.18545532226562,123.18994140625,321.18096923828125
2026-06-01,DLD,46.604312896728516,28.215023040771484,64.99360656738281
2026-06-01,DLP,58.261173248291016,38.11017608642578,78.41217041015625
2026-06-01,DLT,35.997859954833984,21.55161476135254,50.44410705566406
2026-06-01,DM,635.5946655273438,430.28546142578125,840.9038696289062
2026-06-01,DNSSEC,0.9395332336425781,-0.2617126703262329,2.1407790184020996
2026-06-01,DP,293.27117919921875,195.36744689941406,391.1749267578125
2026-06-01,DR,739.412109375,547.1353759765625,931.6888427734375
2026-06-01,DRM,46.47660827636719,27.82278823852539,65.13043212890625
2026-06-01,DS,401.3637390136719,271.0980224609375,531.6294555664062
2026-06-01,DT,311.1487731933594,193.94992065429688,428.3476257324219
2026-06-01,DW,192.5974578857422,125.33525848388672,259.8596496582031
2026-06-01,FIM,39.40592956542969,25.99103355407715,52.820823669433594
2026-06-01,FV,113.9759750366211,80.90401458740234,147.04794311523438
2026-06-01,GA,1027.4583740234375,721.054443359375,1333.8623046875
2026-06-01,GM,333.1880187988281,210.1830291748047,456.1929931640625
2026-06-01,GT,169.61207580566406,109.09577178955078,230.12838745117188
2026-06-01,HG,552.0101318359375,356.1852722167969,747.8349609375
2026-06-01,HP,268.22052001953125,162.5526123046875,373.888427734375
2026-06-01,Https,1433.9981689453125,843.31982421875,2024.676513671875
2026-06-01,IBE,6.4122161865234375,1.2690057754516602,11.555426597595215
2026-06-01,IDS/IPS,0.8958324193954468,-0.5008710622787476,2.2925357818603516
2026-06-01,IR,2119.115478515625,1429.950439453125,2808.280517578125
2026-06-01,IdM,14.412725448608398,-13.18270492553711,42.008155822753906
2026-06-01,KD,234.38934326171875,156.86373901367188,311.9149475097656
2026-06-01,LD,218.73680114746094,141.22256469726562,296.25103759765625
2026-06-01,LP,357.33160400390625,251.27308654785156,463.39013671875
2026-06-01,MA,2267.43798828125,1800.0966796875,2734.779296875
2026-06-01,MFA,37.72311019897461,25.654850006103516,49.7913703918457
2026-06-01,ML/DL,5.739534854888916,1.0708308219909668,10.408239364624023
2026-06-01,MS,4007.762451171875,2819.282470703125,5196.2421875
2026-06-01,MTD,38.0797004699707,23.449132919311523,52.71026611328125
2026-06-01,NI,1957.18408203125,1280.717529296875,2633.650634765625
2026-06-01,NLP/LLM,0.46845048666000366,-0.17093580961227417,1.1078367233276367
2026-06-01,NS,714.8506469726562,445.61669921875,984.0845947265625
2026-06-01,OD,143.0281219482422,95.79877471923828,190.25747680664062
2026-06-01,OTP,10.438505172729492,4.539649963378906,16.337360382080078
2026-06-01,PF,299.73736572265625,211.601806640625,387.8729248046875
2026-06-01,PH,5393.97314453125,3346.6396484375,7441.306640625
2026-06-01,PKI,14.135794639587402,8.683891296386719,19.587697982788086
2026-06-01,PM,887.7476806640625,601.9016723632812,1173.59375
2026-06-01,PMT,47.329593658447266,33.898616790771484,60.76057052612305
2026-06-01,PP,533.0975952148438,319.47076416015625,746.7244262695312
2026-06-01,PSM,174.68128967285156,114.3007583618164,235.06182861328125
2026-06-01,PT,1140.114990234375,716.091552734375,1564.138427734375
2026-06-01,PrP,104.64984893798828,57.6737060546875,151.62599182128906
2026-06-01,RA,647.898193359375,416.4256896972656,879.3707275390625
2026-06-01,RC,480.0570373535156,331.10784912109375,629.0062255859375
2026-06-01,RL,276.4833068847656,208.2218017578125,344.74481201171875
2026-06-01,RRAM,43.11360549926758,29.464069366455078,56.76314163208008
2026-06-01,SA,714.6070556640625,440.4643859863281,988.749755859375
2026-06-01,SAT,132.19261169433594,89.67283630371094,174.71238708496094
2026-06-01,SB,388.8363342285156,250.80813598632812,526.864501953125
2026-06-01,SBX,1.8894875049591064,-0.2712123394012451,4.050187110900879
2026-06-01,SC,703.4879760742188,461.8863830566406,945.089599609375
2026-06-01,SCRM,1.3320727348327637,-0.6469651460647583,3.311110496520996
2026-06-01,SDN,60.947383880615234,36.19557571411133,85.69918823242188
2026-06-01,SHMM,1.0762906074523926,-1.1215581893920898,3.274139404296875
2026-06-01,SI,1824.0845947265625,1104.1048583984375,2544.064453125
2026-06-01,SIEM,2.087353467941284,-1.5815443992614746,5.756251335144043
2026-06-01,SM,444.60626220703125,313.14794921875,576.0645751953125
2026-06-01,SMF,55.817604064941406,34.37563705444336,77.25956726074219
2026-06-01,SS,0.5110012292861938,-0.39780938625335693,1.4198118448257446
2026-06-01,SSL/TLS,0.5720927119255066,-0.13787305355072021,1.2820584774017334
2026-06-01,SSP,0.6086695790290833,-0.37858903408050537,1.5959281921386719
2026-06-01,TA,0.9003311395645142,-0.5242094993591309,2.324871778488159
2026-06-01,TAI,0.5746608376502991,-0.3667110800743103,1.5160326957702637
2026-06-01,TS,0.5831458568572998,-0.3091357350349426,1.4754273891448975
2026-06-01,UBA,0.735785722732544,-1.2618626356124878,2.7334342002868652
2026-06-01,VA,0.47505295276641846,-0.24059665203094482,1.1907025575637817
2026-06-01,VK,1.0477690696716309,-0.7484748363494873,2.844012975692749
2026-06-01,VM,0.5018808245658875,0.04033127427101135,0.9634304046630859
2026-06-01,VPN,0.5572999715805054,-0.31807297468185425,1.4326729774475098
2026-06-01,VS,0.4846298098564148,-0.222825825214386,1.1920855045318604
2026-06-01,ACA,15573.4580078125,9801.03125,21345.884765625
2026-06-01,PH,5162.45751953125,3432.99951171875,6891.91552734375
2026-07-01,Account Hijacking,1.5100494623184204,-0.18086278438568115,3.2009615898132324
2026-07-01,Adversarial Attack,0.7393258213996887,-0.42967671155929565,1.9083282947540283
2026-07-01,APT,11.32345962524414,5.105779647827148,17.541139602661133
2026-07-01,Backdoor,8.304518699645996,3.2617263793945312,13.347311019897461
2026-07-01,Botnet,0.7744325995445251,-1.1083478927612305,2.6572132110595703
2026-07-01,Brute Force Attack,4.447906494140625,0.595585823059082,8.300227165222168
2026-07-01,Cryptojacking,0.5373141169548035,-0.36942094564437866,1.4440491199493408
2026-07-01,DDoS,192.6104278564453,137.48899841308594,247.7318572998047
2026-07-01,Data Poisoning,0.6309559345245361,-0.2558399438858032,1.5177518129348755
2026-07-01,Deepfake,0.5621023178100586,-0.5224752426147461,1.6466798782348633
2026-07-01,Disinformation,0.4781495928764343,-0.30420780181884766,1.2605069875717163
2026-07-01,DNS Spoofing,1.1376087665557861,-0.5457485914230347,2.8209662437438965
2026-07-01,Dropper,0.45229798555374146,-0.060562729835510254,0.9651587009429932
2026-07-01,Insider Threat,19.345767974853516,3.9735002517700195,34.71803665161133
2026-07-01,IoT Device Attack,20.05295753479004,12.496471405029297,27.60944366455078
2026-07-01,Malware,3.6896657943725586,0.721947431564331,6.657383918762207
2026-07-01,MITM,10.339178085327148,3.7648935317993164,16.913463592529297
2026-07-01,Password Attack,117.876708984375,68.90313720703125,166.85028076171875
2026-07-01,Phishing,1.9711649417877197,-0.005967259407043457,3.9482970237731934
2026-07-01,Ransomware,0.7378847002983093,-0.392575204372406,1.8683445453643799
2026-07-01,Session Hijacking,2.315324544906616,-1.1864542961120605,5.817103385925293
2026-07-01,Supply Chain Attack,1.013116717338562,-0.4977823495864868,2.5240159034729004
2026-07-01,Targeted Attack,0.6066983342170715,-0.38994795083999634,1.6033446788787842
2026-07-01,Trojan,1.3320375680923462,-0.3602776527404785,3.024352788925171
2026-07-01,Vulnerability,2072.471923828125,1275.724365234375,2869.219482421875
2026-07-01,Zero-day,0.643695056438446,-0.37661081552505493,1.6640009880065918
2026-07-01,3DFR,0.9604285359382629,-0.6240831017494202,2.544940233230591
2026-07-01,AC,1266.9859619140625,872.9814453125,1660.990478515625
2026-07-01,AD,1548.0494384765625,991.2147216796875,2104.88427734375
2026-07-01,AM,753.7608032226562,402.8614196777344,1104.66015625
2026-07-01,AT,87889.4765625,61934.65625,113844.296875
2026-07-01,AW,76.97045135498047,49.53416442871094,104.40673828125
2026-07-01,AdT,30.977455139160156,-19.58077621459961,81.53569030761719
2026-07-01,BBD,54.1116943359375,31.708240509033203,76.51515197753906
2026-07-01,BC,642.4432373046875,392.86138916015625,892.0250854492188
2026-07-01,BH,98.46147155761719,65.51798248291016,131.40496826171875
2026-07-01,BN,244.69085693359375,152.4788055419922,336.90289306640625
2026-07-01,BO,86.75125122070312,54.21479797363281,119.28770446777344
2026-07-01,BT,226.47178649902344,153.2080078125,299.7355651855469
2026-07-01,CA,2136.759521484375,1574.490478515625,2699.028564453125
2026-07-01,CAPTCHA,1.704064965248108,-0.5514284372329712,3.9595584869384766
2026-07-01,CFI,95.61955261230469,56.227901458740234,135.01119995117188
2026-07-01,CP,842.4752807617188,519.3875122070312,1165.56298828125
2026-07-01,CR,1539.9395751953125,956.4432983398438,2123.435791015625
2026-07-01,CS,1097.00146484375,735.9007568359375,1458.1021728515625
2026-07-01,DA,1024.2103271484375,691.2642822265625,1357.1563720703125
2026-07-01,DAS,305.5915222167969,199.34750366210938,411.8355407714844
2026-07-01,DB,1491.3995361328125,1074.4937744140625,1908.3052978515625
2026-07-01,DBI,109.89664459228516,78.49641418457031,141.296875
2026-07-01,DD,219.78121948242188,122.71399688720703,316.84844970703125
2026-07-01,DLD,46.10213851928711,27.724489212036133,64.47978973388672
2026-07-01,DLP,57.78242874145508,37.380836486816406,78.18402099609375
2026-07-01,DLT,35.56364822387695,20.869041442871094,50.25825500488281
2026-07-01,DM,629.1552124023438,422.75537109375,835.5550537109375
2026-07-01,DNSSEC,1.1718809604644775,-0.3912545442581177,2.735016345977783
2026-07-01,DP,288.9584045410156,190.83905029296875,387.0777587890625
2026-07-01,DR,728.5924072265625,536.2625732421875,920.9222412109375
2026-07-01,DRM,46.12688064575195,27.873512268066406,64.3802490234375
2026-07-01,DS,397.1700744628906,270.52276611328125,523.8173828125
2026-07-01,DT,306.8205261230469,188.337646484375,425.30340576171875
2026-07-01,DW,189.91152954101562,123.14967346191406,256.67340087890625
2026-07-01,FIM,39.34918212890625,26.070539474487305,52.62782287597656
2026-07-01,FV,113.03185272216797,79.91722106933594,146.146484375
2026-07-01,GA,1010.9994506835938,706.1348876953125,1315.864013671875
2026-07-01,GM,328.4836730957031,208.46730041503906,448.50006103515625
2026-07-01,GT,168.32571411132812,107.46896362304688,229.18246459960938
2026-07-01,HG,544.6027221679688,347.3917236328125,741.813720703125
2026-07-01,HP,263.9118347167969,156.7812042236328,371.04248046875
2026-07-01,Https,1400.5,797.1322631835938,2003.86767578125
2026-07-01,IBE,7.043294429779053,1.4547595977783203,12.631829261779785
2026-07-01,IDS/IPS,1.0661168098449707,-0.3935372829437256,2.525770902633667
2026-07-01,IR,2095.744140625,1418.974609375,2772.513671875
2026-07-01,IdM,15.540201187133789,-18.148935317993164,49.229339599609375
2026-07-01,KD,232.43356323242188,157.19747924804688,307.6696472167969
2026-07-01,LD,216.40773010253906,139.533935546875,293.2815246582031
2026-07-01,LP,351.7386779785156,246.1494140625,457.32794189453125
2026-07-01,MA,2234.7958984375,1755.8326416015625,2713.75927734375
2026-07-01,MFA,37.35454177856445,25.08234405517578,49.626739501953125
2026-07-01,ML/DL,6.359107494354248,1.1938886642456055,11.52432632446289
2026-07-01,MS,3968.15869140625,2809.03955078125,5127.27783203125
2026-07-01,MTD,37.948631286621094,23.593032836914062,52.304229736328125
2026-07-01,NI,1933.7166748046875,1264.979248046875,2602.4541015625
2026-07-01,NLP/LLM,0.44907042384147644,-0.23285266757011414,1.1309934854507446
2026-07-01,NS,702.362060546875,429.8760986328125,974.8480224609375
2026-07-01,OD,141.0338592529297,92.68468475341797,189.38302612304688
2026-07-01,OTP,10.823970794677734,4.562582015991211,17.085359573364258
2026-07-01,PF,296.8701171875,210.03500366210938,383.7052307128906
2026-07-01,PH,5354.40478515625,3364.55810546875,7344.25146484375
2026-07-01,PKI,14.367724418640137,8.691227912902832,20.044219970703125
2026-07-01,PM,878.0642700195312,594.998046875,1161.1304931640625
2026-07-01,PMT,46.846988677978516,33.505889892578125,60.188087463378906
2026-07-01,PP,525.5144653320312,311.26812744140625,739.7608032226562
2026-07-01,PSM,172.82127380371094,112.84239959716797,232.80014038085938
2026-07-01,PT,1124.64453125,700.821044921875,1548.468017578125
2026-07-01,PrP,103.6202392578125,57.22159957885742,150.0188751220703
2026-07-01,RA,639.8353881835938,408.98223876953125,870.6885375976562
2026-07-01,RC,473.1094055175781,323.94195556640625,622.27685546875
2026-07-01,RL,273.6097717285156,205.09568786621094,342.12384033203125
2026-07-01,RRAM,42.90836715698242,29.208486557006836,56.608245849609375
2026-07-01,SA,708.4660034179688,437.1625671386719,979.7694091796875
2026-07-01,SAT,130.64431762695312,87.46881103515625,173.81982421875
2026-07-01,SB,384.8180236816406,249.49591064453125,520.14013671875
2026-07-01,SBX,2.3183138370513916,-0.38759303092956543,5.0242204666137695
2026-07-01,SC,698.363525390625,467.1201171875,929.60693359375
2026-07-01,SCRM,1.5149757862091064,-0.5209066867828369,3.55085825920105
2026-07-01,SDN,60.45731735229492,36.01106262207031,84.90357208251953
2026-07-01,SHMM,1.0457737445831299,-1.0942909717559814,3.185838460922241
2026-07-01,SI,1792.83740234375,1060.47705078125,2525.19775390625
2026-07-01,SIEM,2.389221668243408,-1.6098194122314453,6.388262748718262
2026-07-01,SM,438.9562683105469,308.5392761230469,569.373291015625
2026-07-01,SMF,55.210811614990234,33.49783706665039,76.92378234863281
2026-07-01,SS,0.5282060503959656,-0.4424942135810852,1.4989063739776611
2026-07-01,SSL/TLS,0.5909698605537415,-0.21037667989730835,1.3923163414001465
2026-07-01,SSP,0.6794812679290771,-0.3749570846557617,1.733919620513916
2026-07-01,TA,0.9728782773017883,-0.5550644993782043,2.500821113586426
2026-07-01,TAI,0.5376535058021545,-0.5003815293312073,1.5756886005401611
2026-07-01,TS,0.5981126427650452,-0.36757421493530273,1.563799500465393
2026-07-01,UBA,0.6237554550170898,-1.4191372394561768,2.6666481494903564
2026-07-01,VA,0.47199249267578125,-0.2820660471916199,1.2260510921478271
2026-07-01,VK,1.0601165294647217,-1.0356721878051758,3.155905246734619
2026-07-01,VM,0.5291361212730408,-0.017790138721466064,1.0760624408721924
2026-07-01,VPN,0.593364953994751,-0.38608503341674805,1.57281494140625
2026-07-01,VS,0.5426826477050781,-0.17381465435028076,1.259179949760437
2026-07-01,ACA,15461.873046875,9854.6630859375,21069.08203125
2026-07-01,PH,5056.15478515625,3325.31591796875,6786.99365234375
2026-08-01,Account Hijacking,1.9131906032562256,0.6192194223403931,3.2071619033813477
2026-08-01,Adversarial Attack,1.0653574466705322,-0.1986318826675415,2.3293466567993164
2026-08-01,APT,11.66276741027832,5.477339267730713,17.848196029663086
2026-08-01,Backdoor,8.341784477233887,3.802295207977295,12.88127326965332
2026-08-01,Botnet,1.422857642173767,-0.1563812494277954,3.002096652984619
2026-08-01,Brute Force Attack,4.832624435424805,1.328763484954834,8.336484909057617
2026-08-01,Cryptojacking,0.8547412157058716,-0.20094513893127441,1.9104275703430176
2026-08-01,DDoS,201.83201599121094,143.5900115966797,260.07403564453125
2026-08-01,Data Poisoning,1.1074669361114502,0.3195922374725342,1.8953416347503662
2026-08-01,Deepfake,0.864978551864624,-0.3180234432220459,2.047980546951294
2026-08-01,Disinformation,0.762737512588501,-0.11219483613967896,1.6376698017120361
